# Step  x_sigma  x_epsilon  x_3  x_4 ...
1 -0.0 0.11905150629044157 0.5382621123812705 0.879243418710867 0.8792434570856212 0.9672069225543855 1.122842029211772 1.1228425626782315 1.1556020996668204 1.3459146189830955 1.4770032556792132 1.5351099337209098 1.5351106593719688 1.7038519013942746 1.763267420100841 1.7634905367896612 1.7672351835215798 1.9963640767931927 1.9963683009601592 2.0254482242392924 2.0496695959078193 2.0496702296867007 2.0918390773518434 2.1051257978056683 2.127426813521466 2.241600618330792 2.292713564480182 2.3118732079897297 2.3118801252860517 2.540710643857927 2.5468954510179858 2.546904089002471 2.5492447360889994 2.5570038379305644 2.562170831559301 2.584526362060894 2.584542562995607 2.6799321676317542 2.6839530311292554 2.6839545177022153 2.7684992162022333 2.7685124097737908 2.77701847453075 2.865734793406396 2.9214847597090836 2.930947751161674 3.0032481887644225 3.046520951849237 3.046639825796588 3.075912965417712 3.0807248771101032 3.0807538390303986 3.081303575817424 3.096609441131216 3.168592825864818 3.1686555173568447 3.186544059839944 3.1865881336604946 3.253516833368511 3.2710102292579415 3.2819540021084395 3.2967169924503983 3.2967255013307204 3.3231816395180616 3.3772601723938513 3.426436437264215 3.4353050453663956 3.457729383445215 3.4977420705226066 3.505952764151626 3.5060829756720766 3.514133542639369 3.565563502634693 3.5659232636120026 3.5909569198240763 3.5909864230601216 3.6099122160328414 3.609918371515981 3.661972095634328 3.676240626330704 3.6865385664285157 3.7596527611462305 3.760982520691809 3.7610817769036777 3.771142275140114 3.7807340270462366 3.781710024432251 3.817001794160862 3.8170489467423225 3.851233410672639 3.8514301158505324 3.8943591413994367 3.894472564456717 3.9992170339782507 3.999588859785501 4.003433300480524 4.004906535164767 4.009413608305622 4.021885307588872 4.0367983691674025 4.0414056727744185 4.077866334997175 4.090348061932716 4.090932801540653 4.1018760250640165 4.118821126693641 4.135244342735462 4.135749611371816 4.1630902598452435 4.163482882036349 4.198372205152386 4.19910306842544 4.239520594873997 4.268934870122443 4.2697603761081115 4.290977379204844 4.298740884799953 4.307110603173669 4.328855548548403 4.330632887451691 4.339906165645252 4.349568659045209 4.352835336418728 4.354473422761021 4.355533472717745 4.436966338123173 4.438842698387511 4.439269570506807 4.471008166234985 4.489682810695993 4.489688705569045 4.491802974566876 4.492764549372399 4.493150332499276 4.558880644783315 4.559303480442377 4.563308934054913 4.587569000621044 4.5905957932058685 4.598142503669794 4.59817421710807 4.612631401865251 4.638224608215748 4.64316395776272 4.662316865352888 4.6725815585496635 4.678612661903404 4.680625848703875 4.7057620800398885 4.707695818724337 4.735739836045605 4.7390535826569415 4.753965264648699 4.75550273357797 4.777126245011346 4.780287187849693 4.786968816061949 4.7877617069073795 4.788172110573202 4.816800053677685 4.81719626798258 4.852833623441069 4.856948290306107 4.955466434122526 4.956053575923191 4.9562070251807455 4.9606158288932125 4.967451778589488 4.9695456959288125 4.97022654068117 4.974009727874062 4.981499619407701 4.986101192524853 4.989495847170935 4.997234936265077 5.004678254802697 5.019807929247285 5.038398305631332 5.042538347585923 5.089652899200559 5.093244753247385 5.122672836540484 5.1228980767080365 5.142648565659877 5.149285864912742 5.155960952395596 5.1566271138356745 5.161638110821243 5.162597492894873 5.198783566974342 5.2015570534580915 5.202528421746892 5.202819125816876 5.207843443881944 5.218003815427084 5.228668577748527 5.231299307306269 5.233088928667386 5.236926535943351 5.265772543698364 5.266832043715121 5.2877981313901214 5.293753963546703 5.308593996044242 5.3163475835650695 5.334017794575878 5.347405144483858 5.347635263309633 5.388216038706744 5.393934484092234 5.398120964705722 5.402160622912599 5.409153739650383 5.41267233130765 5.41719118462546 5.419442830499478 5.4295506096091 5.430338011234918 5.443152255150765 5.44732616403822 5.454327854798273 5.457362026485138 5.471105564069641 5.480773425704499 5.49635198269901 5.499550598766505 5.504651795968622 5.505885824273601 5.593240501996781 5.604304699629157 5.60987638303593 5.612303030776645 5.615803408783003 5.616761874976397 5.618059027696269 5.62193396082251 5.630173588697751 5.635516625074546 5.64297705770587 5.645268083728003 5.64795976260662 5.655311964687585 5.66207697090228 5.663895717932177 5.674932292413912 5.686152690816489 5.6911372627249746 5.708279574559192 5.716094366981635 5.719997219871465 5.750371397241626 5.756750636058614 5.768777242331284 5.800707003242034 5.803925947496465 5.813529758269036 5.8150580943131365 5.816025926258479 5.8203415208433436 5.832469962187779 5.856740590352852 5.86214331858461 5.862365268911153 5.864944958729543 5.88211599011383 5.8938176933893045 5.894788355260523 5.895474394961722 5.916693487027709 5.92503521830985 5.92707506230546 5.9408814646751855 5.941578368190137 5.94378078583418 5.946967442068005 5.954692549132144 5.984231927567523 5.9850152510809504 5.998517919994896 6.003905554000423 6.008332926961824 6.009361055824257 6.017347568986064 6.05513147655903 6.060321935843563 6.063920710042393 6.078958025242319 6.078964829323517 6.0861230843678085 6.086481155932829 6.092341454401135 6.096062871746599 6.114879955944544 6.114963106863837 6.129595011297826 6.130527788704778 6.13401847605871 6.135261227255476 6.139276168296534 6.155460928891185 6.160084267273579 6.183146327934962 6.184905627954825 6.190057063803253 6.193225329750087 6.20076234735354 6.216817135496864 6.222416585916012 6.2425738061040095 6.244919059352482 6.2461866690781624 6.250888902230218 6.265966255976396 6.270137921709363 6.27450132132545 6.278326665839221 6.284334509228676 6.286315960943215 6.291494696185541 6.300216353971446 6.319564637796419 6.336037446379766 6.344806414426121 6.351447852714282 6.361869987482328 6.380157064836386 6.390050315875462 6.395352982331917 6.400717563044797 6.414969015823836 6.423117662000218 6.4278949724759995 6.438336662766114 6.442523984166819 6.450134532720076 6.456472903107809 6.45909409280948 6.46481026344274 6.469854476636804 6.473558880066767 6.475148124419417 6.476259607041197 6.479684203497453 6.490723431599103 6.500024616790503 6.514046953306766 6.514840457530426 6.520375945808551 6.524648491624201 6.536880861083569 6.558385856551357 6.558997911111767 6.5618706018052215 6.565220147036613 6.579865554835214 6.603851707484031 6.605565392742038 6.61305948682415 6.651173170926295 6.652520723320081 6.655091313174645 6.655338785278387 6.656654089119415 6.65918560492909 6.665034509750848 6.668739888295199 6.673837414734813 6.694238510435379 6.703075113020067 6.703220957250378 6.713596383659966 6.713918326383155 6.723916255886315 6.728834455891855 6.732212258257601 6.736865442421245 6.745245251098435 6.758465242719244 6.764468877119104 6.7672200296329015 6.769924123283168 6.773694683291193 6.778242719734857 6.789430964716906 6.790017095780395 6.797560234646688 6.797942301917007 6.820862219907843 6.854353930334318 6.8656902917306 6.879984632711235 6.88345909805004 6.883818466494877 6.88974227137525 6.897009439768539 6.899415310251073 6.901585355519561 6.907666372266562 6.913890335956419 6.9275298551768385 6.930033163867438 6.937877716698537 6.948432809009053 6.958974954468701 6.959043148801302 6.968074223716544 6.978524317574764 6.979170783699008 6.987040982206767 6.991744551927637 6.993073501611791 7.000997297076892 7.003138297771098 7.009262360892438 7.028033372765758 7.02806370260311 7.036959618682309 7.041635487307096 7.044694512627243 7.0472614691873705 7.0760448083142915 7.078172067706885 7.079660433156203 7.0849845599091275 7.096350957928523 7.097279049937539 7.104522657297557 7.109462756431751 7.124704784833813 7.132905946607379 7.134161568811044 7.1470751723598145 7.147465835873176 7.154885039169581 7.159745955761908 7.172197052960445 7.185169146159172 7.185234517050381 7.188682163090509 7.205871592591956 7.22115714898643 7.222813314757196 7.2345917246933995 7.236242496354156 7.252024520075619 7.252302055892486 7.253740071485035 7.262470512093383 7.263093590175986 7.264253611117716 7.267521986642398 7.274759622052443 7.280122356269765 7.287871118985569 7.2900967051290255 7.291973624302134 7.301894900223396 7.3091573250022845 7.342901402295351 7.348478080751299 7.348825951432645 7.349843900654045 7.368238950332208 7.375264568678133 7.375883507307801 7.379355449172523 7.385726673521979 7.3864185340383015 7.39026180498683 7.392920876691589 7.3950828727649816 7.428066273500748 7.433616310424928 7.443242342298913 7.445438231830076 7.448683143470946 7.449192257922005 7.455800795398506 7.461299665841911 7.47528713668423 7.478547420239339 7.484128455756171 7.502557986733244 7.512439008672679 7.5323716279640625 7.533171137482908 7.534560204517658 7.535109801228406 7.5488454627132064 7.549795108638808 7.550903035454143 7.551209738092804 7.552926079542813 7.576695759228009 7.580078126995421 7.580289416548101 7.585362908416442 7.58694054130799 7.592543859397049 7.613860788547168 7.619903372353998 7.638551314838083 7.640247373641939 7.657257046382991 7.660450962456838 7.661622137610867 7.683354534788358 7.686148217870551 7.686527535421926 7.694225978228377 7.696193159633992 7.69794086777458 7.705956269871464 7.7081046478579935 7.709886208822174 7.728889623827679 7.745559040395231 7.75435218142044 7.760975996815394 7.761689534009827 7.762662903860996 7.7653560215837985 7.768912489605711 7.772366233385555 7.779057929046915 7.792021022398707 7.802993411757218 7.811617813051225 7.826290484709828 7.82654298278079 7.828938912096531 7.840590439046036 7.842895847587007 7.846206745785814 7.8485642147952035 7.8560152119860795 7.8673481740523235 7.873139151469394 7.879620975784514 7.880056902610033 7.889410460810952 7.897705672572921 7.903434920994308 7.918665080280827 7.922521684456803 7.925665844477789 7.926460293916062 7.938551323030744 7.940772957571739 7.950923928632434 7.953934022335611 7.955500540727778 7.964098571492756 7.974047392628601 7.978674861899289 7.981048987711273 7.983251726009034 7.998092911108184 8.0012777994499 8.020564011112862 8.035672087708534 8.040484484791763 8.054846939324554 8.062528986055252 8.06548256406674 8.065522117999942 8.06635151255318 8.073901127491766 8.074012970049964 8.09142179961671 8.091452298555394 8.104367489075125 8.105102496777244 8.114221180150825 8.123684281461943 8.12481301271084 8.135464485011724 8.148889674839772 8.154039802283295 8.176143036134896 8.182199332390372 8.191103222618658 8.191269473703652 8.196724140917715 8.200893184522679 8.207763013171498 8.210129886884408 8.212454600166986 8.212581584199995 8.213516473653055 8.218183861515657 8.220003882113886 8.234586570761321 8.246139958874318 8.248594449146175 8.254654968419253 8.26093829143944 8.262345801545635 8.28542038630312 8.28825909414292 8.288522035112374 8.306817157873372 8.324432978544786 8.32498472175997 8.328822128104886 8.329565619936186 8.33316142918479 8.33900953229857 8.341742186688991 8.349060628887338 8.355663601437174 8.370466318380144 8.377537723580305 8.381116125882887 8.381294813543185 8.391418256622309 8.393410445433032 8.397451487186842 8.3978705446664 8.399025009633114 8.412233843393281 8.426875522015562 8.42961774457681 8.4311308692326 8.435763809940443 8.441726627244597 8.44865194717146 8.449341143673303 8.458167250759915 8.458380391132653 8.474116406444304 8.474265245689974 8.478979292331434 8.48309740767598 8.4946372817681 8.49735499256543 8.513812172300586 8.514754205913523 8.527941264800901 8.529643225103579 8.535408053934615 8.546008044472716 8.549240261766867 8.568049653845428 8.576552155428802 8.580312824759966 8.59170480831622 8.592198625154246 8.592579084855782 8.594978520968969 8.606436431771575 8.609487015844659 8.612257579632772 8.631399510841028 8.637095005627726 8.662134155557755 8.668511051632583 8.67900364823688 8.68469880355387 8.706536163249403 8.710239902187189 8.711921137561818 8.720799202329175 8.725452887053516 8.72978155236606 8.732625265540502 8.735468855413787 8.748606365313096 8.750025268502224 8.75972521680769 8.769893395683967 8.78446908659783 8.80033844654102 8.803532382307065 8.807390762057471 8.812383142977184 8.82088155062052 8.825558867628962 8.82869501044261 8.832239436562784 8.832847019424703 8.833097397972915 8.83936862700913 8.841876729918443 8.856911376981667 8.856980313855248 8.863831707905085 8.865257986650517 8.87795321268287 8.883233950771146 8.89212628724953 8.893549841960777 8.90023821197859 8.911912261165257 8.916069316581433 8.920216416231058 8.921092884165004 8.925366986940482 8.929217796518925 8.94955811494345 8.95500097251698 8.957944947047787 8.963833028956525 8.971057523666115 8.972014034975736 8.98266805503508 8.992389585511265 8.998587476075336 9.004047640468825 9.028026750913083 9.034773496914728 9.039496953460858 9.047131788222512 9.04841687591081 9.061477187491949 9.063639317341655 9.063972477435243 9.067487347097904 9.07664453902795 9.084231675318264 9.097772992034896 9.09998457466244 9.101036199285456 9.117957905918477 9.118120037011202 9.124343948332212 9.124413382728418 9.124624859090012 9.148662972924717 9.14947479151191 9.152626990003334 9.15317446783114 9.164364709745794 9.165286621982874 9.17701750810402 9.179224839412141 9.184565363464813 9.184777709956583 9.191603935426313 9.218659610163401 9.228908995056397 9.234924533871103 9.238621401046915 9.246846396856611 9.25174753457568 9.275611524589758 9.27565493828944 9.280982114828502 9.291641596904041 9.292499796762776 9.303216391841984 9.307806018441264 9.31083136563133 9.31100464784707 9.320191416911559 9.328045299765991 9.328363978032808 9.337897832489315 9.346388839771166 9.351199024577546 9.353427724721112 9.359711329505744 9.366829268871253 9.367478336256788 9.380519188368414 9.385908267008384 9.387555700855188 9.391343212380342 9.402757690876353 9.417003138187598 9.430353661513749 9.433936354702974 9.436096675787484 9.440915656308315 9.448605708588936 9.456446083759822 9.456517090629681 9.457937997624537 9.459597319885182 9.466005105555693 9.467901936326072 9.472287573796105 9.479549434452537 9.483939818142611 9.492447508805695 9.495899324694902 9.498280454407416 9.510199530385956 9.511426871890594 9.51765399974803 9.52586809918401 9.547009792610606 9.550171222774738 9.570244337012491 9.573643158658152 9.573973300107573 9.591344611494653 9.597098135753786 9.604950350725423 9.608638828077265 9.6150270015899 9.62445026135052 9.640973271485345 9.64102756091349 9.651770526853024 9.666043663512726 9.666372321473101 9.679380524626167 9.682818206348962 9.702204969031635 9.704892041445428 9.70617874447318 9.712828538075467 9.722157019361102 9.743377132269865 9.753191083124255 9.760139588053635 9.760181295155082 9.765554934669481 9.77368833190744 9.781951828424994 9.786581650112476 9.792145563250648 9.796981933355196 9.80108381090392 9.804141770115015 9.825125285658968 9.82798320228962 9.85259886123348 9.858292402605125 9.860572257868933 9.865790809158277 9.885553377085941 9.890558836551476 9.892324581866735 9.901617527117757 9.910278325129786 9.916532398896278 9.928234894005783 9.928909576184582 9.933354894884797 9.940723467415193 9.944674923776374 9.958361816767727 9.959460206499424 9.972500580612854 9.991477857211411 9.991627059579894 10.007407978968239 10.009734113734819 10.011561177450876 10.01992323326789 10.052252600792423 10.06215946769781 10.08445379633942 10.088289406177726 10.114217545965234 10.115106604974734 10.116302474692455 10.12339015785702 10.12936291927586 10.150609791470863 10.15572805292898 10.1559724659283 10.1572018212563 10.168788874158759 10.175747107321056 10.185726635488274 10.204873057354861 10.208498656039003 10.210566055028146 10.216583545270263 10.221117437633511 10.224413122466164 10.227028495093466 10.237024050895723 10.240295844082842 10.244919215794537 10.263416543925135 10.264793311125844 10.267211584809074 10.286211138973677 10.291646098440419 10.295679466554807 10.306947873339082 10.313186249505753 10.317896751190515 10.320507218364275 10.321392334088692 10.334861460698969 10.341499385416379 10.34609413121096 10.360067957393161 10.37104838058436 10.377364385520599 10.397521820758865 10.413051769854526 10.420561785248239 10.42455132487131 10.424712250674128 10.427493782125651 10.428378693341589 10.435004714486086 10.436383308234108 10.45071895707855 10.456645898529626 10.500689360322417 10.509530403672729 10.510636785607538 10.51590312809549 10.533091624666266 10.538782692488349 10.547223191316013 10.54751360671984 10.54922461529705 10.55979090852761 10.569102496299484 10.574142732175309 10.58958256990451 10.60707296037315 10.613665168084614 10.636936831288685 10.64630735183356 10.651074571166717 10.666612163454142 10.683418987228446 10.692974350615179 10.696934322638132 10.699437684247181 10.706599982739258 10.721860435572749 10.721898235615699 10.73410753874164 10.74031348614493 10.743223204502513 10.749707115250516 10.758988744306162 10.79805170541535 10.830077986904113 10.834150530781397 10.83666846906054 10.850970957859504 10.90026352118068 10.905004582432698 10.930508486725522 10.932062129224077 10.93319464116451 10.93427958689416 10.94674095333353 10.966508655815034 11.009302631219823 11.01935102389938 11.032686433082208 11.034167896555694 11.05448972740218 11.056695608061357 11.075502713054359 11.109372670195311 11.110167705317407 11.119001550250204 11.121566275789155 11.135207407112222 11.14258288946003 11.153653637705728 11.155107891725564 11.174930687364995 11.185777372252321 11.205756917334995 11.215565001405432 11.225778727380504 11.229412049382423 11.234669590713125 11.239396855508197 11.256189593801318 11.267641013559645 11.275172487043285 11.303018920730016 11.303339551040876 11.306390651696592 11.328921361585717 11.337773960777051 11.391797245859857 11.400972139817945 11.410105902983874 11.425007608754473 11.452682592479967 11.474271744147568 11.504389188775056 11.509081702050715 11.531813030983626 11.537541367516857 11.588387037913078 11.620565507656142 11.641234253736302 11.655810559589176 11.670885444815088 11.695772015503879 11.711056054546317 11.714562982078464 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845 11.726969582070845
